"","Country","Area","Waterbody.Type","Date","Ammonia..mg.l.","Biochemical.Oxygen.Demand..mg.l.","Dissolved.Oxygen..mg.l.","Orthophosphate..mg.l.","pH..ph.units.","Temperature..cel.","Nitrogen..mg.l.","Nitrate..mg.l.","CCME_Values","CCME_WQI"
"20296","Ireland","Mal Bay, Keagh","Lake",2016-02-19,0.038,1.4,11.6841033830144,0.025,5.3,11,1.422,1.3,100,"Excellent"
"20297","Ireland","Mal Bay, Keagh","Lake",2016-02-02,0.038,1.4,4.878,0.025,5.9,17.1,1.422,1.3,100,"Excellent"
"20298","Ireland","Mal Bay, Keagh","Lake",2016-02-17,0.038,1.4,11.6841033830144,0.025,6.1,18.9,1.422,1.3,100,"Excellent"
"20299","Ireland","Mal Bay, Keagh","Lake",2016-02-17,0.038,1.4,11.6841033830144,0.025,5.9,10.8,1.422,1.3,100,"Excellent"
"20300","Ireland","Mal Bay, Keagh","Lake",2017-02-18,0.038,1.4,11.6841033830144,0.01,5.9,11.4,1.422,1.3,100,"Excellent"
"20301","Ireland","Mal Bay, Keagh","Lake",2017-02-17,0.038,1.4,4.7655,0.025,6.2,19.5,1.422,1.3,100,"Excellent"
"20302","Ireland","Mal Bay, Keagh","Lake",2017-02-21,0.029,1.4,11.6841033830144,0.025,5.9,18.5,1.422,1.3,100,"Excellent"
"20303","Ireland","Mal Bay, Keagh","Lake",2017-02-09,0.038,1.4,4.2345,0.025,6.1,12.5,1.422,1.3,100,"Excellent"
"20304","Ireland","Mal Bay, Keagh","Lake",2018-02-16,0.038,1.4,11.6841033830144,0.025,5.6,9.8,1.422,1.3,100,"Excellent"
"20305","Ireland","Mal Bay, Keagh","Lake",2018-02-16,0.035,1.4,3.5955,0.025,3.7,18.2,1.422,1.3,100,"Excellent"
"20306","Ireland","Mal Bay, Keagh","Lake",2018-02-14,0.021,1.4,3.5055,0.025,6.4,16.7,1.422,1.3,100,"Excellent"
"20307","Ireland","Mal Bay, Keagh","Lake",2018-02-15,0.038,1.4,11.6841033830144,0.025,5.9,12.6,1.422,1.3,100,"Excellent"
"20308","Ireland","Mal Bay, Keagh","Lake",2019-02-17,0.038,1.4,4.8285,0.01,5.5,7.9,1.422,1.3,100,"Excellent"
"20309","Ireland","Mal Bay, Keagh","Lake",2019-02-15,0.02,1.4,5.301,0.01,6.3,20.1,1.422,1.3,100,"Excellent"
"20310","Ireland","Mal Bay, Keagh","Lake",2019-02-13,0.038,1.4,4.3965,0.025,6.6,16.7,1.422,1.3,100,"Excellent"
"20311","Ireland","Mal Bay, Keagh","Lake",2019-02-14,0.023,1.4,11.6841033830144,0.011,6.2,10.5,1.422,1.3,100,"Excellent"
"20312","Ireland","Mal Bay, Keagh","Lake",2020-02-15,0.038,1.4,11.6841033830144,0.025,5.6,15.4,1.422,1.3,100,"Excellent"
"20313","Ireland","Mal Bay, Keagh","Lake",2020-02-05,0.038,1.4,4.6395,0.025,5.3,17,0.25,0.25,100,"Excellent"
"20314","Ireland","Mal Bay, Keagh","Lake",2020-02-21,0.024,1.4,4.9365,0.012,5.9,16.6,1.422,1.3,100,"Excellent"
"20315","Ireland","Mal Bay, Keagh","Lake",2020-02-08,0.038,1.4,4.6935,0.01,5.4,13.4,1.422,1.3,100,"Excellent"
"20316","Ireland","Mal Bay, Keagh","Lake",2021-02-15,0.038,1.4,11.6841033830144,0.011,5.8,11.4,1.422,1.3,100,"Excellent"
"20317","Ireland","Mal Bay, Keagh","Lake",2021-02-21,0.038,1.4,4.6305,0.01,6.2,24.4,1.422,1.3,100,"Excellent"
"20318","Ireland","Mal Bay, Keagh","Lake",2021-02-12,0.02,1.4,11.6841033830144,0.012,5.9,16.7,1.422,1.3,100,"Excellent"
"20319","Ireland","Mal Bay, Keagh","Lake",2021-02-19,0.038,1.4,11.6841033830144,0.025,7.8,14.7,1.422,1.3,100,"Excellent"
"20320","Ireland","Mal Bay, Keagh","Lake",2022-02-21,0.038,1.4,11.6841033830144,0.025,7.7,11.1,1.422,1.3,100,"Excellent"
"20321","Ireland","Mal Bay, Keagh","Lake",2022-02-21,0.025,1.4,5.787,0.01,7.2,19.8,1.422,1.3,100,"Excellent"
"20322","Ireland","Mal Bay, Keagh","Lake",2022-02-24,0.045,1.4,4.9545,0.025,7.8,19,1.422,1.3,100,"Excellent"
"20323","Ireland","Mal Bay, Keagh","Lake",2022-02-19,0.038,1.4,4.8915,0.025,5.7,12.1,1.422,1.3,100,"Excellent"
"20324","Ireland","Mal Bay, Keagh","Lake",2023-02-05,0.038,1.4,4.806,0.01,5.5,10.3,1.422,1.3,100,"Excellent"
"20325","Ireland","Mal Bay, Keagh","Lake",2023-02-06,0.038,1.4,11.6841033830144,0.025,5.9,15.7,1.422,1.3,100,"Excellent"
"20326","Ireland","Mal Bay, Keagh","Lake",2023-02-03,0.023,1.4,4.995,0.025,7.1,18.2,1.422,1.3,100,"Excellent"
"20327","Ireland","Mal Bay, Lickeen","Lake",2007-02-26,0.028,1.4,5.09175,0.025,7.815,18.8,1.422,1.3,100,"Excellent"
"20328","Ireland","Mal Bay, Lickeen","Lake",2007-02-03,0.0365,1.4,4.68,0.022,7.615,17.95,1.422,1.3,100,"Excellent"
"20329","Ireland","Mal Bay, Lickeen","Lake",2007-02-10,0.014,1.4,4.9545,0.025,7.35,14.95,1.422,1.3,100,"Excellent"
"20330","Ireland","Mal Bay, Lickeen","Lake",2007-02-19,0.0275,1.4,4.8915,0.025,7.3,9.7,1.422,1.3,100,"Excellent"
"20331","Ireland","Mal Bay, Lickeen","Lake",2008-02-21,0.038,1.4,4.9905,0.025,7.3,8.95,0.19,1.3,100,"Excellent"
"20332","Ireland","Mal Bay, Lickeen","Lake",2008-02-14,0.009,1.4,4.85775,0.025,7.25,6.05,0.21,1.3,100,"Excellent"
"20333","Ireland","Mal Bay, Lickeen","Lake",2008-02-01,0.063,1.4,5.22,0.025,7.555,9.2,0.255,1.3,100,"Excellent"
"20334","Ireland","Mal Bay, Lickeen","Lake",2008-02-23,0.038,1.4,5.1615,0.025,7.845,16.4,1.422,1.3,100,"Excellent"
"20335","Ireland","Mal Bay, Lickeen","Lake",2008-02-14,0.038,1.4,11.6841033830144,0.025,6.75,15.95,0.11,1.3,100,"Excellent"
"20336","Ireland","Mal Bay, Lickeen","Lake",2008-02-21,0.038,1.4,4.9725,0.025,7.8,11.15,1.422,1.3,100,"Excellent"
"20337","Ireland","Mal Bay, Lickeen","Lake",2008-02-25,0.036,1.4,11.6841033830144,0.025,7.33,16.35,1.422,1.3,100,"Excellent"
"20338","Ireland","Mal Bay, Lickeen","Lake",2008-02-17,0.039,1.4,4.8285,0.025,7.41,15.3,1.422,1.3,100,"Excellent"
"20339","Ireland","Mal Bay, Lickeen","Lake",2008-02-28,0.047,1.4,5.01075,0.0065,7.23,9.75,0.115,1.3,100,"Excellent"
"20340","Ireland","Mal Bay, Lickeen","Lake",2008-02-16,0.0105,1.4,4.7835,0.025,7.1,6.5,1.422,1.3,100,"Excellent"
"20341","Ireland","Mal Bay, Lickeen","Lake",2009-02-27,0.1295,1.4,4.65975,0.0135,7.395,4.6,0.22,1.3,100,"Excellent"
"20342","Ireland","Mal Bay, Lickeen","Lake",2009-02-11,0.071,1.4,5.157,0.025,7.3,4.65,0.24,1.3,100,"Excellent"
"20343","Ireland","Mal Bay, Lickeen","Lake",2009-02-18,0.0555,1.2,11.6841033830144,0.005,7.41,7.85,0.255,1.3,100,"Excellent"
"20344","Ireland","Mal Bay, Lickeen","Lake",2009-02-07,0.11,1.4,11.6841033830144,0.009,7.535,9,0.22,1.3,100,"Excellent"
"20345","Ireland","Mal Bay, Lickeen","Lake",2009-02-13,0.053,1.25,5.28975,0.025,7.6,11.7,0.175,1.3,100,"Excellent"
"20346","Ireland","Mal Bay, Lickeen","Lake",2009-02-25,0.038,1.4,4.9725,0.025,7.8,11.15,1.422,1.3,100,"Excellent"
"20347","Ireland","Mal Bay, Lickeen","Lake",2009-02-18,0.0395,1.9,4.9275,0.025,7.555,15.35,0.125,1.3,100,"Excellent"
"20348","Ireland","Mal Bay, Lickeen","Lake",2009-02-08,0.04,1.1,11.6841033830144,0.025,7.54,17.25,0.115,1.3,100,"Excellent"
"20349","Ireland","Mal Bay, Lickeen","Lake",2009-02-19,0.02,1.4,11.6841033830144,0.025,7.515,16.95,0.11,1.3,100,"Excellent"
"20350","Ireland","Mal Bay, Lickeen","Lake",2009-02-22,0.038,1.4,4.9725,0.025,7.8,11.15,1.422,1.3,100,"Excellent"
"20351","Ireland","Mal Bay, Lickeen","Lake",2009-02-10,0.092,1.05,11.6841033830144,0.025,7.285,15.85,0.1,1.3,100,"Excellent"
"20352","Ireland","Mal Bay, Lickeen","Lake",2009-02-08,0.038,1.3,4.563,0.025,7.325,14.3,0.14,1.3,100,"Excellent"
"20353","Ireland","Mal Bay, Lickeen","Lake",2009-02-09,0.043,1.4,4.65525,0.0125,7.335,10.45,0.165,1.3,100,"Excellent"
"20354","Ireland","Mal Bay, Lickeen","Lake",2009-02-08,0.0255,1.4,11.6841033830144,0.025,7.355,6.95,0.185,1.3,100,"Excellent"
"20355","Ireland","Mal Bay, Lickeen","Lake",2010-02-09,0.0635,1,3.483,0.0145,7.415,3.8,0.225,1.3,100,"Excellent"
"20356","Ireland","Mal Bay, Lickeen","Lake",2010-02-13,0.037,1.8,4.57875,0.014,7.475,10,0.215,1.3,100,"Excellent"
"20357","Ireland","Mal Bay, Lickeen","Lake",2010-02-14,0.038,3.15,5.0715,0.025,7.48,17.35,0.2,1.3,100,"Excellent"
"20358","Ireland","Mal Bay, Lickeen","Lake",2010-02-13,0.025,1.3,4.8195,0.025,7.73,16.55,0.08,1.3,100,"Excellent"
"20359","Ireland","Mal Bay, Lickeen","Lake",2010-02-17,0.038,1.2,11.6841033830144,0.006,7.69,17.25,1.422,1.3,100,"Excellent"
"20360","Ireland","Mal Bay, Lickeen","Lake",2010-02-20,0.038,1.4,4.68675,0.025,7.095,15.85,1.422,1.3,100,"Excellent"
"20361","Ireland","Mal Bay, Lickeen","Lake",2010-02-05,0.021,1.45,11.6841033830144,0.025,7.94,13.05,1.422,1.3,100,"Excellent"
"20362","Ireland","Mal Bay, Lickeen","Lake",2010-02-06,0.05,1.4,4.64175,0.0065,7.19,3.85,0.115,1.3,100,"Excellent"
"20363","Ireland","Mal Bay, Lickeen","Lake",2011-02-07,0.0535,1.4,11.6841033830144,0.0135,7.28,5.9,0.215,1.3,100,"Excellent"
"20364","Ireland","Mal Bay, Lickeen","Lake",2011-02-05,0.023,1.1,4.8465,0.0075,7.52,10.25,0.275,1.3,100,"Excellent"
"20365","Ireland","Mal Bay, Lickeen","Lake",2011-02-22,0.038,1.15,4.77675,0.025,7.425,15.2,0.165,1.3,100,"Excellent"
"20366","Ireland","Mal Bay, Lickeen","Lake",2011-02-18,0.038,1.4,4.4145,0.013,7.46,15.2,0.18,1.3,100,"Excellent"
"20367","Ireland","Mal Bay, Lickeen","Lake",2011-02-19,0.097,1.4,4.446,0.006,7.65,15.2,0.19,1.3,100,"Excellent"
"20368","Ireland","Mal Bay, Lickeen","Lake",2011-02-23,0.038,1.05,4.743,0.0065,7.37,16.8,0.19,1.3,100,"Excellent"
"20369","Ireland","Mal Bay, Lickeen","Lake",2011-02-19,0.038,1.2,4.72275,0.0075,7.565,14.2,0.145,1.3,100,"Excellent"
"20370","Ireland","Mal Bay, Lickeen","Lake",2011-02-04,0.02,1.4,10.521,0.025,7.8,14.75,0.24,1.3,100,"Excellent"
"20371","Ireland","Mal Bay, Lickeen","Lake",2011-02-05,0.02,1.4,8.4015,0.02,7.4,9.55,0.28,1.3,100,"Excellent"
"20372","Ireland","Mal Bay, Lickeen","Lake",2012-02-18,0.038,1.4,4.9365,0.025,7.6,7.7,1.422,1.3,100,"Excellent"
"20373","Ireland","Mal Bay, Lickeen","Lake",2012-02-14,0.038,1.4,11.6841033830144,0.025,7.3,7.15,1.422,1.3,100,"Excellent"
"20374","Ireland","Mal Bay, Lickeen","Lake",2012-02-15,0.038,1.4,11.6841033830144,0.025,7.55,9.1,1.422,1.3,100,"Excellent"
"20375","Ireland","Mal Bay, Lickeen","Lake",2012-02-17,0.038,1.4,4.8555,0.025,7.4,9.95,1.422,1.3,100,"Excellent"
"20376","Ireland","Mal Bay, Lickeen","Lake",2012-02-03,0.03,1.4,11.6841033830144,0.025,7.5,11.4,1.422,1.3,100,"Excellent"
"20377","Ireland","Mal Bay, Lickeen","Lake",2012-02-19,0.038,1.4,4.851,0.025,7.75,15.35,1.422,1.3,100,"Excellent"
"20378","Ireland","Mal Bay, Lickeen","Lake",2012-02-03,0.038,1.4,11.6841033830144,0.025,7.4,16.35,1.422,1.3,100,"Excellent"
"20379","Ireland","Mal Bay, Lickeen","Lake",2012-02-14,0.038,1.4,11.6841033830144,0.025,7.85,19.9,1.422,1.3,100,"Excellent"
"20380","Ireland","Mal Bay, Lickeen","Lake",2012-02-13,0.038,1.4,4.671,0.025,7.55,15.75,1.422,1.3,100,"Excellent"
"20381","Ireland","Mal Bay, Lickeen","Lake",2012-02-09,0.038,1.4,5.256,0.025,7.75,12.45,1.422,1.3,100,"Excellent"
"20382","Ireland","Mal Bay, Lickeen","Lake",2012-02-15,0.038,1.4,11.6841033830144,0.025,7.05,9.9,1.422,1.3,100,"Excellent"
"20383","Ireland","Mal Bay, Lickeen","Lake",2012-02-12,0.038,1.4,5.7915,0.025,7.75,7.3,1.422,1.3,100,"Excellent"
"20384","Ireland","Mal Bay, Lickeen","Lake",2013-02-13,0.038,1.4,4.87575,0.025,7.15,6.8,1.422,1.3,100,"Excellent"
"20385","Ireland","Mal Bay, Lickeen","Lake",2013-02-24,0.038,1.4,5.06025,0.012,7.9,9.8,1.422,1.3,100,"Excellent"
"20386","Ireland","Mal Bay, Lickeen","Lake",2013-02-25,0.038,1.4,11.6841033830144,0.025,7.6,15.75,1.422,1.3,100,"Excellent"
"20387","Ireland","Mal Bay, Lickeen","Lake",2013-02-24,0.038,1.4,4.968,0.025,7.7,21.05,1.422,1.3,100,"Excellent"
"20388","Ireland","Mal Bay, Lickeen","Lake",2013-02-28,0.038,1.4,4.51575,0.025,7.6,17.2,1.422,1.3,100,"Excellent"
"20389","Ireland","Mal Bay, Lickeen","Lake",2013-02-18,0.038,1.4,4.6665,0.025,7.35,14.25,1.422,1.3,100,"Excellent"
"20390","Ireland","Mal Bay, Lickeen","Lake",2013-02-16,0.038,1.4,4.5405,0.025,7.65,14.35,1.422,1.3,100,"Excellent"
"20391","Ireland","Mal Bay, Lickeen","Lake",2013-02-04,0.02,1.4,4.707,0.025,7.3,8.05,1.422,1.3,100,"Excellent"
"20392","Ireland","Mal Bay, Lickeen","Lake",2014-02-01,0.038,1.4,5.184,0.025,7.75,10.1,1.422,1.3,100,"Excellent"
"20393","Ireland","Mal Bay, Lickeen","Lake",2014-02-01,0.038,1.4,5.0355,0.025,7.65,19.75,1.422,1.3,100,"Excellent"
"20394","Ireland","Mal Bay, Lickeen","Lake",2014-02-26,0.038,1.4,11.6841033830144,0.025,7.7,16.55,1.422,1.3,100,"Excellent"
"20395","Ireland","Mal Bay, Lickeen","Lake",2014-02-21,0.038,1.4,4.84875,0.025,7.65,10.75,1.422,1.3,100,"Excellent"
"20396","Ireland","Mal Bay, Lickeen","Lake",2015-02-13,0.038,1.4,4.81275,0.025,7.6,6.15,1.422,1.3,100,"Excellent"
"20397","Ireland","Mal Bay, Lickeen","Lake",2015-02-17,0.038,1.4,4.84425,0.025,7.5,5.05,2.5,1.3,100,"Excellent"
"20398","Ireland","Mal Bay, Lickeen","Lake",2015-02-12,0.038,1.4,5.085,0.0115,7.4,7.95,1.422,1.3,100,"Excellent"
"20399","Ireland","Mal Bay, Lickeen","Lake",2015-02-23,0.038,1.4,11.6841033830144,0.025,7.7,12.55,1.422,1.3,100,"Excellent"
"20400","Ireland","Mal Bay, Lickeen","Lake",2015-02-07,0.022,1.4,11.6841033830144,0.025,7.6,12.15,0.21,1.3,100,"Excellent"
"20401","Ireland","Mal Bay, Lickeen","Lake",2015-02-03,0.038,1.4,4.67775,0.01,7.6,12.9,0.2,1.3,100,"Excellent"
"20402","Ireland","Mal Bay, Lickeen","Lake",2015-02-16,0.038,1.4,11.6841033830144,0.025,7.65,16.8,1.422,1.3,100,"Excellent"
"20403","Ireland","Mal Bay, Lickeen","Lake",2015-02-20,0.038,1.4,11.6841033830144,0.025,7.65,16.75,1.422,1.3,100,"Excellent"
"20404","Ireland","Mal Bay, Lickeen","Lake",2015-02-15,0.038,1.4,4.716,0.025,7.6,15.3,1.422,1.3,100,"Excellent"
"20405","Ireland","Mal Bay, Lickeen","Lake",2015-02-27,0.038,1.4,4.7835,0.025,7.3,12.15,1.422,1.3,100,"Excellent"
"20406","Ireland","Mal Bay, Lickeen","Lake",2015-02-16,0.023,1.4,11.6841033830144,0.025,7.35,10.55,1.422,1.3,100,"Excellent"
"20407","Ireland","Mal Bay, Lickeen","Lake",2015-02-10,0.03,1.4,4.55175,0.011,7.05,7.75,0.43,1.3,100,"Excellent"
"20408","Ireland","Mal Bay, Lickeen","Lake",2016-02-02,0.032,1.4,11.6841033830144,0.015,6.85,6.35,1.422,1.3,100,"Excellent"
"20409","Ireland","Mal Bay, Lickeen","Lake",2016-02-19,0.02,1.4,11.6841033830144,0.01,7.1,9.7,0.2,0.2,100,"Excellent"
"20410","Ireland","Mal Bay, Lickeen","Lake",2016-02-02,0.038,1.4,11.6841033830144,0.025,7.45,17.7,1.422,1.3,100,"Excellent"
"20411","Ireland","Mal Bay, Lickeen","Lake",2016-02-17,0.038,1.4,5.067,0.025,7.8,17.85,1.422,1.3,100,"Excellent"
"20412","Ireland","Mal Bay, Lickeen","Lake",2016-02-17,0.023,1.4,11.6841033830144,0.025,7.5,12.55,1.422,1.3,100,"Excellent"
"20413","Ireland","Mal Bay, Lickeen","Lake",2017-02-03,0.038,1.4,11.6841033830144,0.014,7.7,10.25,0.24,0.24,100,"Excellent"
"20414","Ireland","Mal Bay, Lickeen","Lake",2017-02-03,0.038,1.4,4.6125,0.025,7.65,17.1,1.422,1.3,100,"Excellent"
"20415","Ireland","Mal Bay, Lickeen","Lake",2017-02-14,0.028,1.4,11.6841033830144,0.025,7.65,16.95,1.422,1.3,100,"Excellent"
"20416","Ireland","Mal Bay, Lickeen","Lake",2017-02-09,0.038,1.4,11.6841033830144,0.025,7.5,13.35,1.422,1.3,100,"Excellent"
"20417","Ireland","Mal Bay, Lickeen","Lake",2018-02-22,0.025,1.4,5.553,0.019,7.2,6.15,0.21,0.21,100,"Excellent"
"20418","Ireland","Mal Bay, Lickeen","Lake",2018-02-14,0.038,1.4,11.6841033830144,0.013,7.45,5.45,0.215,0.215,100,"Excellent"
"20419","Ireland","Mal Bay, Lickeen","Lake",2018-02-12,0.0215,1.4,4.851,0.0135,7.5,4.9,1.422,1.3,100,"Excellent"
"20420","Ireland","Mal Bay, Lickeen","Lake",2018-02-09,0.029,1.4,11.6841033830144,0.01,7.45,8.15,0.225,0.225,100,"Excellent"
"20421","Ireland","Mal Bay, Lickeen","Lake",2018-02-21,0.038,1.4,5.031,0.025,7.6,14.6,1.422,1.3,100,"Excellent"
"20422","Ireland","Mal Bay, Lickeen","Lake",2018-02-18,0.021,1.4,11.6841033830144,0.025,7.5,15.45,1.422,1.3,100,"Excellent"
"20423","Ireland","Mal Bay, Lickeen","Lake",2018-02-09,0.038,1.4,11.6841033830144,0.025,7.9,21.35,1.422,1.3,100,"Excellent"
"20424","Ireland","Mal Bay, Lickeen","Lake",2018-02-07,0.038,1.4,11.6841033830144,0.025,7.6,17.35,1.422,1.3,100,"Excellent"
"20425","Ireland","Mal Bay, Lickeen","Lake",2018-02-17,0.038,1.4,4.8735,0.025,7.35,15.65,1.422,1.3,100,"Excellent"
"20426","Ireland","Mal Bay, Lickeen","Lake",2018-02-15,0.038,1.4,4.77675,0.025,7.55,12.9,1.422,1.3,100,"Excellent"
"20427","Ireland","Mal Bay, Lickeen","Lake",2018-02-20,0.038,1.4,4.82175,0.025,7.45,8.8,1.422,1.3,100,"Excellent"
"20428","Ireland","Mal Bay, Lickeen","Lake",2018-02-10,0.023,1.4,4.9905,0.025,7.7,7.75,1.422,1.3,100,"Excellent"
"20429","Ireland","Mal Bay, Lickeen","Lake",2019-02-08,0.038,1.4,4.96575,0.025,7.35,9.3,0.23,0.23,100,"Excellent"
"20430","Ireland","Mal Bay, Lickeen","Lake",2019-02-08,0.0365,1.4,5.1435,0.025,8.4,16.65,1.422,1.3,100,"Excellent"
"20431","Ireland","Mal Bay, Lickeen","Lake",2019-02-06,0.038,1.4,11.6841033830144,0.025,7.35,18.4,1.422,1.3,100,"Excellent"
"20432","Ireland","Mal Bay, Lickeen","Lake",2019-02-14,0.031,1.4,11.6841033830144,0.025,7.85,12.8,1.422,1.3,100,"Excellent"
"20433","Ireland","Mal Bay, Lickeen","Lake",2020-02-15,0.02,1.4,4.806,0.025,7.55,15.1,1.422,1.3,100,"Excellent"
"20434","Ireland","Mal Bay, Lickeen","Lake",2020-02-05,0.038,1.4,4.59225,0.025,7.25,17.3,1.422,1.3,100,"Excellent"
"20435","Ireland","Mal Bay, Lickeen","Lake",2020-02-03,0.038,1.4,11.6841033830144,0.025,7.5,16.55,1.422,1.3,100,"Excellent"
"20436","Ireland","Mal Bay, Lickeen","Lake",2020-02-08,0.027,1.4,4.8915,0.025,8.05,13.65,1.422,1.3,100,"Excellent"
"20437","Ireland","Mal Bay, Lickeen","Lake",2021-02-21,0.038,1.4,4.788,0.0115,7.85,5.8,0.225,0.225,100,"Excellent"
"20438","Ireland","Mal Bay, Lickeen","Lake",2021-02-11,0.026,1.4,4.87125,0.0115,7.3,3.4,0.205,0.205,100,"Excellent"
"20439","Ireland","Mal Bay, Lickeen","Lake",2021-02-09,0.059,1.4,4.8735,0.011,6.25,6.75,0.22,0.22,100,"Excellent"
"20440","Ireland","Mal Bay, Lickeen","Lake",2021-02-14,0.035,1.4,5.535,0.01,7.5,11.25,1.422,1.3,100,"Excellent"
"20441","Ireland","Mal Bay, Lickeen","Lake",2021-02-06,0.024,1.4,5.12775,0.025,7.6,10.65,0.315,0.315,100,"Excellent"
"20442","Ireland","Mal Bay, Lickeen","Lake",2021-02-02,0.038,1.4,11.6841033830144,0.012,7.75,14.95,1.422,1.3,100,"Excellent"
"20443","Ireland","Mal Bay, Lickeen","Lake",2021-02-07,0.038,1.4,5.18175,0.025,8.8,17.25,1.422,1.3,93.1935559667557,"Good"
"20444","Ireland","Mal Bay, Lickeen","Lake",2021-02-11,0.09,1.4,4.0455,0.025,7.05,17.15,1.422,1.3,100,"Excellent"
"20445","Ireland","Mal Bay, Lickeen","Lake",2021-02-22,0.039,1.4,4.41225,0.0145,7.5,16.95,0.215,0.21,100,"Excellent"
"20446","Ireland","Mal Bay, Lickeen","Lake",2021-02-07,0.02,1.4,4.80375,0.025,7.2,13.65,1.422,1.3,100,"Excellent"
"20447","Ireland","Mal Bay, Lickeen","Lake",2021-02-03,0.055,1.4,11.6841033830144,0.012,6.85,11.55,1.422,1.3,100,"Excellent"
"20448","Ireland","Mal Bay, Lickeen","Lake",2021-02-01,0.041,1.4,11.6841033830144,0.011,7.5,8.7,0.27,0.27,100,"Excellent"
"20449","Ireland","Mal Bay, Lickeen","Lake",2022-02-21,0.038,1.4,11.6841033830144,0.025,7.7,10.55,0.2,0.2,100,"Excellent"
"20450","Ireland","Mal Bay, Lickeen","Lake",2022-02-21,0.038,1.4,5.7285,0.025,7.35,19.5,1.422,1.3,100,"Excellent"
"20451","Ireland","Mal Bay, Lickeen","Lake",2022-02-24,0.0235,1.4,11.6841033830144,0.025,7.8,18.05,1.422,1.3,100,"Excellent"
"20452","Ireland","Mal Bay, Lickeen","Lake",2022-02-19,0.038,1.4,11.6841033830144,0.025,6.35,11.95,1.422,1.3,100,"Excellent"
"20453","Ireland","Mal Bay, Lickeen","Lake",2023-02-05,0.038,1.4,4.788,0.025,7.2,10.4,1.422,1.3,100,"Excellent"
"20454","Ireland","Mal Bay, Lickeen","Lake",2023-02-06,0.038,1.4,4.941,0.025,7.05,16.1,1.422,1.3,100,"Excellent"
"20455","Ireland","Mal Bay, Lickeen","Lake",2023-02-03,0.038,1.4,11.6841033830144,0.025,7.3,17.25,1.422,1.3,100,"Excellent"
"20456","Ireland","Mal Bay, Naminna","Lake",2009-02-26,0.01,1.4,4.9725,0.01,6.8,6,0.2,1.3,100,"Excellent"
"20457","Ireland","Mal Bay, Naminna","Lake",2009-02-26,0.06,1.4,11.6841033830144,0.01,6.3,9.1,0.2,1.3,100,"Excellent"
"20458","Ireland","Mal Bay, Naminna","Lake",2009-02-18,0.03,1.4,4.9077,0.01,6.8,19.6,0.2,1.3,100,"Excellent"
"20459","Ireland","Mal Bay, Naminna","Lake",2009-02-17,0.08,1.4,3.61755,0.01,6.5,3.2,0.2,1.3,100,"Excellent"
"20460","Ireland","Mal Bay, Naminna","Lake",2010-02-17,0.038,1.4,11.6841033830144,0.025,6.8,5.1,1.422,1.3,100,"Excellent"
"20461","Ireland","Mal Bay, Naminna","Lake",2010-02-23,0.038,1.4,11.6841033830144,0.025,8.1,6.4,1.422,1.3,100,"Excellent"
"20462","Ireland","Mal Bay, Naminna","Lake",2010-02-28,0.038,1.4,11.6841033830144,0.025,7.6,12.7,1.422,1.3,100,"Excellent"
"20463","Ireland","Mal Bay, Naminna","Lake",2010-02-20,0.038,1.4,5.463,0.025,7,17,1.422,1.3,100,"Excellent"
"20464","Ireland","Mal Bay, Naminna","Lake",2010-02-24,0.038,1.4,5.3775,0.025,7.6,15.4,1.422,1.3,100,"Excellent"
"20465","Ireland","Mal Bay, Naminna","Lake",2010-02-22,0.038,1.4,4.797,0.025,6.8,6.2,1.422,1.3,100,"Excellent"
"20466","Ireland","Mal Bay, Naminna","Lake",2011-02-15,0.038,1.4,11.6841033830144,0.025,6.6,5.6,1.422,1.3,100,"Excellent"
"20467","Ireland","Mal Bay, Naminna","Lake",2011-02-21,0.038,1.4,11.6841033830144,0.025,6.5,9.9,1.422,1.3,100,"Excellent"
"20468","Ireland","Mal Bay, Naminna","Lake",2011-02-27,0.038,1.4,5.0085,0.025,5.9,14.5,1.422,1.3,100,"Excellent"
"20469","Ireland","Mal Bay, Naminna","Lake",2011-02-18,0.038,1.4,11.6841033830144,0.025,6.7,13.7,1.422,1.3,100,"Excellent"
"20470","Ireland","Mal Bay, Naminna","Lake",2011-02-15,0.038,1.4,4.8915,0.025,6.2,10.6,1.422,1.3,100,"Excellent"
"20471","Ireland","Mal Bay, Naminna","Lake",2012-02-20,0.038,1.4,4.9455,0.025,7,7.2,1.422,1.3,100,"Excellent"
"20472","Ireland","Mal Bay, Naminna","Lake",2012-02-26,0.038,1.4,11.6841033830144,0.025,6.8,10.9,0.13,0.132,100,"Excellent"
"20473","Ireland","Mal Bay, Naminna","Lake",2012-02-23,0.038,1.4,11.6841033830144,0.025,7.9,10.7,0.25,0.251,100,"Excellent"
"20474","Ireland","Mal Bay, Naminna","Lake",2012-02-24,0.038,1.4,4.329,0.025,6.4,18,1.422,1.3,100,"Excellent"
"20475","Ireland","Mal Bay, Naminna","Lake",2012-02-21,0.038,1.4,11.6841033830144,0.025,7.4,18,1.422,1.3,100,"Excellent"
"20476","Ireland","Mal Bay, Naminna","Lake",2012-02-20,0.038,1.4,11.6841033830144,0.025,7.4,10.3,1.422,1.3,100,"Excellent"
"20477","Ireland","Mal Bay, Naminna","Lake",2013-02-19,0.038,1.4,4.743,0.025,6.5,6.5,1.422,1.3,100,"Excellent"
"20478","Ireland","Mal Bay, Naminna","Lake",2013-02-26,0.038,1.4,4.5,0.025,6.4,6.6,1.422,1.3,100,"Excellent"
